date,ano,section,title,url,palavras_chave,frame_predominante,area,abrangencia,instituicoes,pessoas
26/05/2026,2026,ciência,"“Não vamos desistir da Lua novamente”, diz chefe da Nasa sobre base lunar",https://www.cnnbrasil.com.br/ciencia/nao-vamos-desistir-da-lua-novamente-diz-chefe-da-nasa-sobre-base-lunar/,"[""Nasa"", ""base lunar"", ""missões Artemis"", ""exploração espacial"", ""financiamento internacional"", ""ambiente lunar""]",INOVACAO_TECNOLOGICA,Engenharias,INTERNACIONAL,"[""Nasa"", ""ESA"", ""Korean Space Agency""]","[""Jared Isaacman"", ""Lori Glaze"", ""Reid Wiseman"", ""Victor Glover"", ""Christina Koch"", ""Jeremy Hansen""]"
26/05/2026,2026,ciência,Telescópio ajudará cientistas a caçar buracos negros,https://www1.folha.uol.com.br/ciencia/2026/05/explorando-o-universo-com-um-mundo-de-antenas.shtml,"[""telescópio"", ""buracos negros"", ""astronomia"", ""ondas de rádio"", ""formação de planetas"", ""Centro de Astrofísica Harvard & Smithsonian"", ""observatório"", ""supernova""]",DESCOBERTA_CIENTIFICA,Ciências Exatas e da Terra,INTERNACIONAL,"[""Centro de Astrofísica Harvard & Smithsonian"", ""Observatório Nacional de Radioastronomia""]","[""David Wilner""]"
26/05/2026,2026,ciência,Egípcios podem ter usado 'Ilíada' para lidar com morte,https://www1.folha.uol.com.br/ciencia/2026/05/egipcios-podem-ter-recorrido-a-iliada-para-lidar-com-a-morte.shtml,"[""Egito"", ""múmia"", ""Ilíada"", ""papiro"", ""ritual"", ""arqueologia"", ""Universidade de Chicago"", ""Universidade de Barcelona""]",DESCOBERTA_CIENTIFICA,Interdisciplinar,INTERNACIONAL,"[""Universidade de Chicago"", ""Universidade de Barcelona"", ""Universidade Livre de Berlim""]","[""Foy Scalf"", ""Ignasi-Xavier Adiego"", ""Leah Mascia"", ""Margalida Munar""]"
26/05/2026,2026,ciência,Portugal quer se tornar centro para lançamentos espaciais,https://www1.folha.uol.com.br/ciencia/2026/05/com-porto-nos-acores-portugal-quer-se-tornar-o-centro-europeu-para-lancamentos-espaciais.shtml,"[""Portugal"", ""lançamentos espaciais"", ""Açores"", ""Agência Espacial Portuguesa"", ""engenheiros"", ""satélites"", ""infraestrutura"", ""cápsulas reutilizáveis""]",INOVACAO_TECNOLOGICA,Engenharias,NACIONAL,"[""Agência Espacial Portuguesa"", ""AED Cluster Portugal"", ""Atlantic Spaceport Consortium""]","[""Ricardo Conde"", ""Ivo Vieira"", ""Bruno Carvalho"", ""Marta Oliveira""]"
26/05/2026,2026,ciência,"Lua: Nasa anuncia missões, rovers e drones para base",https://www1.folha.uol.com.br/ciencia/2026/05/nasa-anuncia-primeiras-missoes-rovers-e-drones-para-base-na-lua.shtml,"[""Nasa"", ""Lua"", ""base lunar"", ""rovers"", ""Blue Origin"", ""Astrobotic"", ""Intuitive Machines"", ""General Motors""]",INOVACAO_TECNOLOGICA,Engenharias,INTERNACIONAL,"[""Nasa"", ""Blue Origin"", ""Astrobotic"", ""Intuitive Machines"", ""General Motors""]","[""Jared Isaacman"", ""Carlos Garcia-Galán""]"
27/05/2026,2026,ciência,Camundongos podem ter mutação associada à fala humana,https://www1.folha.uol.com.br/ciencia/2026/05/camundongos-podem-ter-mutacao-associada-ao-dom-da-fala-em-humanos.shtml,"[""camundongo"", ""comunicação"", ""mutação"", ""cérebro"", ""linguagem"", ""Cold Spring Harbor Laboratory"", ""bioacústica"", ""Arkarup Banerjee""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Cold Spring Harbor Laboratory"", ""Museu de História Natural de Berlim""]","[""Arkarup Banerjee"", ""Mirjam Knörnschild""]"
27/05/2026,2026,ciência,Nasa revela seus planos para construir base permanente na Lua até 2032,https://www.bbc.com/portuguese/articles/ce9p5nez7m8o,"[""Nasa"", ""Lua"", ""base lunar"", ""Blue Origin"", ""corrida espacial"", ""energia nuclear"", ""experimentos científicos"", ""Simeon Barber""]",CONFLITO_E_CONTROVERSIA,Engenharias,INTERNACIONAL,"[""Nasa"", ""Blue Origin"", ""Open University""]","[""Jeff Bezos"", ""Jared Isaacman"", ""Simeon Barber""]"
27/05/2026,2026,ciência,Nova espécie de polvo é descoberta em Galápagos,https://www1.folha.uol.com.br/ciencia/2026/05/nova-especie-de-polvo-e-descoberta-no-fundo-do-mar-em-galapagos.shtml,"[""polvo"", ""Microeledone galapagensis"", ""Ilhas Galápagos"", ""submersível E/V Nautilus"", ""Estação de Pesquisa Charles Darwin"", ""Field Museum"", ""microtomografia computadorizada""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Estação de Pesquisa Charles Darwin"", ""Field Museum""]","[""Janet Voight""]"
27/05/2026,2026,ciência,Cientistas descobrem nova espécie de polvo em Galápagos,https://g1.globo.com/ciencia/noticia/2026/05/27/cientistas-descobrem-nova-especie-de-polvo-em-galapagos.ghtml,"[""polvo-pigmeu-azul"", ""Microeledone galapagensis"", ""Ilhas Galápagos"", ""Estação de Pesquisa Charles Darwin"", ""Field Museum"", ""evolução"", ""submersível E/V Nautilus""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Fundação Charles Darwin"", ""Field Museum""]","[""Janet Voight""]"
27/05/2026,2026,ciência,Nasa revela seus planos para construir base lunar permanente até 2032,https://g1.globo.com/ciencia/noticia/2026/05/27/nasa-revela-seus-planos-para-construir-base-lunar-permanente-ate-2032.ghtml,"[""Nasa"", ""Lua"", ""Blue Origin"", ""China"", ""exploração espacial"", ""base lunar"", ""energia nuclear"", ""Jared Isaacman""]",CONFLITO_E_CONTROVERSIA,Engenharias,INTERNACIONAL,"[""Nasa"", ""Blue Origin"", ""Open University""]","[""Jeff Bezos"", ""Jared Isaacman"", ""Simeon Barber"", ""Carlos García-Galán""]"
27/05/2026,2026,ciência,Portugal tem grandes ambições espaciais,https://g1.globo.com/ciencia/noticia/2026/05/27/portugal-aposta-em-capsulas-reutilizaveis-e-quer-entrar-na-nova-corrida-espacial-europeia.ghtml,"[""Portugal"", ""Açores"", ""Agência Espacial Portuguesa"", ""Atmos Space Cargo"", ""satélites"", ""engenheiros"", ""porto espacial"", ""Space Rider""]",INOVACAO_TECNOLOGICA,Engenharias,NACIONAL,"[""Agência Espacial Portuguesa"", ""Atmos Space Cargo"", ""AED Cluster Portugal"", ""Atlantic Spaceport Consortium""]","[""Ricardo Conde"", ""Ivo Vieira"", ""Bruno Carvalho"", ""Marta Oliveira""]"
28/05/2026,2026,ciência,Fóssil revela ave com penas para dança de acasalamento,https://www1.folha.uol.com.br/ciencia/2026/05/fossil-revela-ave-com-penas-perfeitas-para-danca-de-acasalamento.shtml,"[""fóssil"", ""ave-do-paraíso"", ""dança de acasalamento"", ""Plumadraco bankoorum"", ""paleontologia"", ""evolução"", ""cauda ornamental""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Universidade de Chicago"", ""Field Museum""]","[""Alex Clark"", ""Jingmai O'Connor""]"
28/05/2026,2026,ciência,Era dos Dinossauros: estudo identifica T. rex dos mares,https://www1.folha.uol.com.br/ciencia/2026/05/cientistas-identificam-t-rex-dos-mares-da-era-dos-dinossauros.shtml,"[""Tylosaurus rex"", ""mosassauros"", ""paleontologia"", ""fósseis"", ""Museu Americano de História Natural"", ""Amelia Zietlow"", ""Ron Tykoski""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Museu Americano de História Natural"", ""Universidade do Kansas"", ""Museu Perot de Natureza e Ciência""]","[""Amelia Zietlow"", ""Ron Tykoski""]"
28/05/2026,2026,ciência,Dinossauro: Sotheby's vai leiloar fóssil de T. rex,https://www1.folha.uol.com.br/ciencia/2026/05/sothebys-vai-leiloar-fossil-de-tyrannosaurus-rex-estimado-em-r-152-milhoes.shtml,"[""Tyrannosaurus rex"", ""fóssil"", ""leilão"", ""Sotheby's"", ""paleontologia"", ""Dakota do Sul"", ""museu"", ""história natural""]",ECONOMIA_E_MERCADO,Interdisciplinar,INTERNACIONAL,"[""Sotheby's"", ""Museu Americano de História Natural"", ""Theropoda Expeditions"", ""Field Museum""]","[""Cassandra Hatton"", ""Thomas Heitkamp""]"
28/05/2026,2026,blog longevidade: modo de usar,A longevidade não pode ser resumida à expectativa de vida,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2026/05/28/a-longevidade-nao-pode-ser-resumida-a-expectativa-de-vida.ghtml,"[""longevidade"", ""envelhecimento"", ""motivação"", ""prescrição social"", ""engajamento social"", ""gerontologia"", ""saúde"", ""bem-estar""]",PROMESSA_E_BENEFICIOS,Ciências da Saúde,INTERNACIONAL,"[""Universidade Stanford"", ""Universidade da Califórnia em São Francisco"", ""Centro de Longevidade de Stanford""]","[""Louise Aronson"", ""Barbara Waxman""]"
29/05/2026,2026,ciência,"Em experimento, Aedes aegypti aprende a aceitar repelente",https://www1.folha.uol.com.br/ciencia/2026/05/em-experimento-mosquitos-aedes-aegypti-aprendem-a-gostar-de-repelente.shtml,"[""Aedes aegypti"", ""repelente"", ""DEET"", ""aprendizado"", ""Claudio Lazzari"", ""Fiocruz"", ""doenças transmitidas por mosquitos""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""universidade françesa de Tours"", ""Virginia Tech"", ""Fiocruz""]","[""Claudio Lazzari""]"
29/05/2026,2026,ciência,Foguete de Jeff Bezos explode em plataforma de lançamento,https://www1.folha.uol.com.br/ciencia/2026/05/foguete-new-glenn-da-blue-origin-explode-na-plataforma-de-lancamento-nos-eua.shtml,"[""Blue Origin"", ""Jeff Bezos"", ""New Glenn"", ""SpaceX"", ""Nasa"", ""exploração lunar"", ""satélites"", ""contrato""]",RISCO_E_AMEACA,Engenharias,INTERNACIONAL,"[""Blue Origin"", ""Nasa"", ""SpaceX""]","[""Jeff Bezos"", ""Jared Isaacman""]"
29/05/2026,2026,ciência,O acidente que levou farmacêutico a inventar os palitos de fósforo,https://www.bbc.com/portuguese/articles/cx21kvzwe8po,"[""John Walker"", ""palitos de fósforo"", ""química"", ""Revolução Industrial"", ""invenção"", ""experimentos""]",DESCOBERTA_CIENTIFICA,Interdisciplinar,INTERNACIONAL,[],"[""John Walker"", ""Alan Middleton""]"
29/05/2026,2026,ciência,Desvendado o mistério dos braços curtos do T-Rex,https://g1.globo.com/ciencia/noticia/2026/05/29/desvendado-o-misterio-dos-bracos-curtos-do-t-rex.ghtml,"[""T-Rex"", ""evolução"", ""mandíbulas"", ""terópodes"", ""University College London"", ""Universidade de Cambridge"", ""anatomia"", ""presas""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""University College London"", ""Universidade de Cambridge""]","[""Charlie Scherer""]"
30/05/2026,2026,ciência,Múmia de criança inca é devolvida a comunidade indígena,https://www1.folha.uol.com.br/ciencia/2026/05/mumia-de-crianca-inca-e-devolvida-a-comunidade-indigena-na-argentina.shtml,"[""múmia"", ""comunidade indígena"", ""inca"", ""restituição"", ""cultura"", ""identidade"", ""Universidade de Buenos Aires"", ""Kolla""]",IMPACTO_SOCIAL,Ciências Humanas,NACIONAL,"[""Museu Etnográfico Juan B. Ambrosetti"", ""Universidade de Buenos Aires""]","[""Clemente Flores"", ""Ricardo Manetti""]"
30/05/2026,2026,ciência,T. rex: estudo revela por que o dinossauro tinha braços pequenos,https://g1.globo.com/ciencia/noticia/2026/05/30/por-que-o-t-rex-tinha-bracos-ridiculamente-pequenos.ghtml,"[""Tyrannosaurus rex"", ""terópodes"", ""evolução"", ""braços pequenos"", ""crânio"", ""mandíbulas"", ""herbívoros"", ""adaptações""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""University College London"", ""Universidade de Cambridge""]","[""Charlie Roger Scherer"", ""Elizabeth Steell""]"
30/05/2026,2026,ciência,Dinossauros: por que o T. rex tinha braços tão pequenos?,https://www.bbc.com/portuguese/articles/c77555n28vgo,"[""Tyrannosaurus rex"", ""braços pequenos"", ""terópodes"", ""evolução"", ""crânio"", ""mandíbulas"", ""caça"", ""herbívoros""]",DESCOBERTA_CIENTIFICA,Interdisciplinar,INTERNACIONAL,"[""University College London"", ""Universidade de Cambridge""]","[""Charlie Roger Scherer"", ""Elizabeth Steell""]"
30/05/2026,2026,ciência,Astrologia é ciência? Novo livro diz que é pseudociência,https://www1.folha.uol.com.br/ciencia/2026/05/astrologia-e-pseudociencia-e-nao-deveria-estar-no-dia-a-dia-das-pessoas-diz-novo-livro.shtml,"[""astrologia"", ""pseudociência"", ""ciência"", ""experimentos"", ""compatibilidade"", ""Carlos Orsi"", ""Instituto Questão de Ciência"", ""University College London""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Ciências Humanas,NACIONAL,"[""Instituto Questão de Ciência"", ""University College London""]","[""Carlos Orsi"", ""David Voas""]"
30/05/2026,2026,ciência,Dinossauro carnívoro andava a 1 km/h na região da China; entenda,https://www.cnnbrasil.com.br/ciencia/dinossauro-carnivoro-andava-a-1-km-h-na-regiao-da-china-entenda/,"[""dinossauro carnívoro"", ""pegadas fossilizadas"", ""terópodes"", ""Xuanhua"", ""Zhangjiakou"", ""Universidade de Geociências da China"", ""paleontologia"", ""velocidade de deslocamento""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""Universidade de Geociências da China""]","[""Xing Lida""]"
30/05/2026,2026,ciência,Meteoro nos EUA tem explosão de 300 toneladas de TNT,https://www1.folha.uol.com.br/ciencia/2026/05/meteoro-explode-sobre-os-eua-com-potencia-equivalente-a-300-toneladas-de-tnt.shtml,"[""meteoro"", ""explosão"", ""Nasa"", ""Massachusetts"", ""New Hampshire"", ""energia"", ""estrondos""]",DESCOBERTA_CIENTIFICA,Ciências Exatas e da Terra,INTERNACIONAL,"[""Nasa""]","[""Jennifer Dooren""]"
30/05/2026,2026,ciência,Céu terá Lua Azul e microlua ao mesmo tempo neste domingo; entenda,https://g1.globo.com/ciencia/noticia/2026/05/30/ceu-tera-lua-azul-e-microlua-ao-mesmo-tempo-neste-domingo-entenda-o-fenomeno-e-como-ver.ghtml,"[""Lua Cheia"", ""Lua Azul"", ""microlua"", ""apogeu"", ""Antares"", ""fenômenos astronômicos""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Ciências Exatas e da Terra,NACIONAL,[],[]
31/05/2026,2026,blog longevidade: modo de usar,"'Nosso modelo mental tem o potencial de nos tornar mais fortes', diz pesquisadora de Stanford",https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2026/05/31/nosso-modelo-mental-tem-o-potencial-de-nos-tornar-mais-fortes-diz-pesquisadora-de-stanford.ghtml,"[""modelo mental"", ""envelhecimento saudável"", ""efeito placebo"", ""crenças"", ""atividade física"", ""treinamento de força"", ""saúde"", ""psicologia""]",PROMESSA_E_BENEFICIOS,Ciências da Saúde,NACIONAL,"[""Universidade Stanford""]","[""Alia Crum"", ""Becca Levy"", ""Stacy Sims""]"
31/05/2026,2026,ciência,Saúde: por que a atividade física é fundamental para a saúde e a felicidade das crianças,https://www.bbc.com/portuguese/articles/c62ddvr48n0o,"[""atividade física"", ""saúde infantil"", ""obesidade"", ""cognitivo"", ""esporte"", ""Universidade de Rhode Island"", ""Organização Mundial da Saúde""]",PROMESSA_E_BENEFICIOS,Ciências da Saúde,INTERNACIONAL,"[""Universidade de Rhode Island"", ""Organização Mundial da Saúde""]","[""Nicole Logan""]"
31/05/2026,2026,ciência,Como remédios despejados em rios favorecem superbactérias,https://www1.folha.uol.com.br/ciencia/2026/05/como-remedios-despejados-em-rios-favorecem-o-aparecimento-de-superbacterias.shtml,"[""resistência antimicrobiana"", ""superbactérias"", ""poluição por medicamentos"", ""água contaminada"", ""Nações Unidas"", ""antibióticos"", ""saúde global""]",RISCO_E_AMEACA,Ciências da Saúde,INTERNACIONAL,"[""Universidade de York"", ""Nações Unidas""]","[""Vanessa Carter"", ""Alistair Boxall""]"
31/05/2026,2026,ciência,IA brasileira prevê tempestades sem depender de radar,https://www1.folha.uol.com.br/ciencia/2026/05/ia-brasileira-preve-tempestades-sem-depender-de-radar-meteorologico.shtml,"[""inteligência artificial"", ""previsão de chuvas"", ""dados de satélite"", ""monitoramento"", ""extremos climáticos"", ""Instituto de Matemática Pura e Aplicada"", ""Cemaden"", ""Organização Meteorológica Mundial""]",INOVACAO_TECNOLOGICA,Engenharias,NACIONAL,"[""Impa"", ""Cemaden"", ""Organização Meteorológica Mundial""]","[""Antônio Catão"", ""Melvin Poveda"", ""Leonardo Voltarelli"", ""Paulo Orenstein"", ""Giovanni Dolif""]"
31/05/2026,2026,ciência,Psicologia: o que é a 'tarefa de seleção de Watson',https://www.bbc.com/portuguese/articles/c0l225we1xwo,"[""tarefa de seleção"", ""Peter Wason"", ""psicologia"", ""raciocínio"", ""experimento"", ""cognição""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Ciências Humanas,NACIONAL,[],"[""Peter Wason"", ""Philip Johnson-Laird""]"
31/05/2026,2026,tecnologia,Especialista: IA radicaliza reflexão sobre quem é o ser humano,https://www.cnnbrasil.com.br/tecnologia/especialista-ia-radicaliza-reflexao-sobre-quem-e-o-ser-humano/,"[""inteligência artificial"", ""ser humano"", ""liberdade"", ""autodeterminação"", ""desinformação"", ""educação"", ""pensamento crítico"", ""tecnologia""]",ETICA_E_MORALIDADE,Interdisciplinar,NACIONAL,[],"[""Rafael Medeiros"", ""Robert Spaemann""]"
01/06/2026,2026,agro,Eloos: Tecnologia e ciência são apontados como pilares do futuro do agro,https://www.cnnbrasil.com.br/agro/eloos-tecnologia-e-ciencia-sao-apontados-como-pilares-do-futuro-do-agro/,"[""tecnologia"", ""ciência"", ""agropecuária"", ""produtividade"", ""engenharia agronômica"", ""assistência técnica"", ""agricultura de precisão"", ""dados""]",INOVACAO_TECNOLOGICA,Ciências Agrárias,NACIONAL,"[""Sociedade Mineira dos Engenheiros Agrônomos"", ""Faemg"", ""FAO"", ""Centro Agroambiental da FDC"", ""Epamig"", ""Emater-MG""]","[""Bernardo Scarpelli"", ""Antônio de Salvo"", ""Guilherme Raucci"", ""Ludmila Falcão""]"
01/06/2026,2026,educação,UFPE inaugura Museu de Ciências Exatas com laboratórios abertos ao público,https://www.cnnbrasil.com.br/educacao/ufpe-inaugura-museu-de-ciencias-exatas-com-laboratorios-abertos-ao-publico/,"[""Museu de Ciências Exatas"", ""Universidade Federal de Pernambuco"", ""laboratórios abertos"", ""desmistificação da ciência"", ""interatividade"", ""divulgação científica"", ""Ricardo Ferreira"", ""Antônio Carlos Pavão""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Interdisciplinar,NACIONAL,"[""Universidade Federal de Pernambuco"", ""Ministério da Educação""]","[""Ricardo Ferreira"", ""Antônio Carlos Pavão""]"
01/06/2026,2026,ciência,"Oostvaardersplassen, o experimento holandês que transformou santuário de animais em campo de extermínio",https://www.bbc.com/portuguese/articles/c4g0y9rk644o,"[""Oostvaardersplassen"", ""santuário de animais"", ""reflorestamento"", ""intervenção humana"", ""vida selvagem"", ""Holanda"", ""debate ambiental""]",RISCO_E_AMEACA,Ciências Ambientais,INTERNACIONAL,"[""serviço florestal holandês""]","[""Hans-Erik Kuypers""]"
01/06/2026,2026,ciência,O que é a 'tarefa de seleção de Watson',https://www1.folha.uol.com.br/ciencia/2026/06/o-que-e-a-tarefa-de-selecao-de-watson-e-por-que-ela-e-um-dos-problemas-de-logica-mais-desconcertantes-da-historia.shtml,"[""Tarefa de Seleção"", ""Peter Wason"", ""psicologia"", ""raciocínio"", ""experimento"", ""cognição""]",EDUCACAO_E_EXPLICACAO_CIENTIFICA,Ciências Humanas,NACIONAL,[],"[""Peter Wason"", ""Philip Johnson-Laird""]"
01/06/2026,2026,ciência,Dinossauro: Por que o Tyrannosaurus rex braços curtos,https://www1.folha.uol.com.br/ciencia/2026/06/evolucao-de-presas-pode-explicar-os-minusculos-bracos-do-t-rex.shtml,"[""Tyrannosaurus rex"", ""evolução"", ""paleontologia"", ""crânio"", ""terópodes"", ""seleção natural"", ""herbívoros""]",DESCOBERTA_CIENTIFICA,Ciências Biológicas,INTERNACIONAL,"[""University College London""]","[""Charlie Scherer""]"
01/06/2026,2026,ciência,Vida em luas geladas: novo método da ecologia busca sinais de vida,https://g1.globo.com/ciencia/noticia/2026/06/01/cientistas-propoem-metodo-da-ecologia-para-saber-se-luas-geladas-do-sistema-solar-podem-abrigar-vida.ghtml,"[""Encélado"", ""Saturno"", ""moléculas orgânicas"", ""quiralidade"", ""isótopos"", ""vida"", ""ecologia"", ""exploração espacial""]",DESCOBERTA_CIENTIFICA,Interdisciplinar,INTERNACIONAL,[],"[""cientista planetário""]"
